,Unnamed: 0,Elapsed Time,Date,System UTC Time,Time,Groundspeed,Airspeed(Ind),Airspeed(True),Fuel Weight,Gross Weight,Fuel Flow-[0],Fuel Flow-[1],Fuel Pressure-[0],Fuel Pressure-[1],Oil Pressure-[0],Oil Pressure-[1],Oil Temp,Engine Temp-[0],Engine Temp-[1],Engine Torque (N1),Engine Torque (N2),Engine speeds (N1)-[0],Engine speeds (N1)-[1],Engine speeds (N2)-[0],Engine speeds (N2)-[1],Engine speeds (NP2)-[0],Engine speeds (NP2)-[1],Engine speeds (NP1)-[0],Engine speeds (NP1)-[1],Rotor RPM-[0],Rotor RPM Value-[0],Rotor RPM Value-[1],Rotor Torque-[0],T5 Temp ITT-[0],T5 Temp ITT-[1],Unnamed: 34,image_path
4092,19361,3454.117,01/01/2022,19:28:02.9,3537.613 ,147.596,84,147.596,913.999,9106.892,0.039,0.039,30.0,30.0,108.307,108.307,32.0,919.867,919.867,0.0,0.0,78.67,78.67,100.656,100.656,107.702,107.702,107.702,107.702,107.702,32.992,194.072,12.46,493.26,493.26,,7511_2022-01-01 13-30-31.mp4.jpeg
4093,19363,3454.485,01/01/2022,19:28:03.2,3537.981 ,147.323,83,147.323,913.999,9106.892,0.039,0.039,30.0,30.0,108.195,108.195,32.0,917.522,917.522,0.0,0.0,78.343,78.343,100.654,100.654,107.7,107.7,107.7,107.7,107.7,32.992,194.069,11.815,491.957,491.957,,7512_2022-01-01 13-30-31.mp4.jpeg
4094,19365,3454.873,01/01/2022,19:28:03.6,3538.369 ,146.987,83,146.987,913.999,9106.892,0.038,0.038,30.0,30.0,108.078,108.078,32.0,915.173,915.173,0.0,0.0,78.005,78.005,100.649,100.649,107.695,107.695,107.695,107.695,107.695,32.99,194.059,11.175,490.652,490.652,,7513_2022-01-01 13-30-31.mp4.jpeg
4095,19372,3456.111,01/01/2022,19:28:04.9,3539.607 ,145.578,83,145.578,913.999,9106.892,0.036,0.036,30.0,30.0,107.725,107.725,32.0,908.732,908.732,0.0,0.0,76.99,76.99,100.589,100.589,107.63,107.63,107.63,107.63,107.63,32.97,193.94,9.346,487.073,487.073,,7517_2022-01-01 13-30-31.mp4.jpeg
4096,19376,3456.812,01/01/2022,19:28:05.6,3540.308 ,144.588,82,144.588,913.999,9106.892,0.035,0.035,30.0,30.0,107.537,107.537,32.0,905.636,905.636,0.0,0.0,76.456,76.456,100.57,100.57,107.61,107.61,107.61,107.61,107.61,32.964,193.906,8.401,485.353,485.353,,7519_2022-01-01 13-30-31.mp4.jpeg
4097,19383,3458.104,01/01/2022,19:28:06.9,3541.608 ,142.406,81,142.406,913.999,9106.892,0.033,0.033,30.0,30.0,107.2,107.2,32.0,900.615,900.615,0.0,0.0,75.503,75.503,100.504,100.504,107.539,107.539,107.539,107.539,107.539,32.942,193.776,6.891,482.564,482.564,,7523_2022-01-01 13-30-31.mp4.jpeg
4098,19387,3458.838,01/01/2022,19:28:07.6,3542.342 ,141.016,80,141.016,913.999,9106.892,0.033,0.033,30.0,30.0,107.045,107.045,32.0,898.728,898.728,0.0,0.0,75.068,75.068,100.449,100.449,107.48,107.48,107.48,107.48,107.48,32.924,193.671,6.198,481.515,481.515,,7525_2022-01-01 13-30-31.mp4.jpeg
4099,19391,3459.538,01/01/2022,19:28:08.3,3543.042 ,139.587,80,139.587,913.999,9106.892,0.032,0.032,30.0,30.0,106.897,106.897,32.0,896.876,896.876,0.0,0.0,74.654,74.654,100.434,100.434,107.464,107.464,107.464,107.464,107.464,32.919,193.644,5.558,480.487,480.487,,7527_2022-01-01 13-30-31.mp4.jpeg
4100,19400,3461.136,01/01/2022,19:28:09.9,3544.640 ,135.92,78,135.92,913.999,9106.892,0.031,0.031,30.0,30.0,106.587,106.587,32.0,893.553,893.553,0.0,0.0,73.793,73.793,100.349,100.349,107.373,107.373,107.373,107.373,107.373,32.891,193.475,4.383,478.641,478.641,,7532_2022-01-01 13-30-31.mp4.jpeg
4101,19402,3461.515,01/01/2022,19:28:10.3,3545.018 ,135.016,77,135.016,913.999,9106.892,0.031,0.031,30.0,30.0,106.534,106.534,32.0,893.18,893.18,0.0,0.0,73.645,73.645,100.316,100.316,107.338,107.338,107.338,107.338,107.338,32.88,193.414,4.173,478.433,478.433,,7533_2022-01-01 13-30-31.mp4.jpeg
4102,19411,3463.131,01/01/2022,19:28:11.9,3546.634 ,130.953,75,130.953,913.999,9106.892,0.03,0.03,30.0,30.0,106.404,106.404,32.0,893.192,893.192,0.0,0.0,73.291,73.291,100.095,100.095,107.101,107.101,107.101,107.101,107.101,32.807,192.98,3.912,478.44,478.44,,7538_2022-01-01 13-30-31.mp4.jpeg
4103,19413,3463.508,01/01/2022,19:28:12.3,3547.011 ,130.034,74,130.034,913.999,9106.892,0.03,0.03,30.0,30.0,106.428,106.428,32.0,894.103,894.103,0.0,0.0,73.359,73.359,99.994,99.994,106.994,106.994,106.994,106.994,106.994,32.773,192.784,4.057,478.946,478.946,,7539_2022-01-01 13-30-31.mp4.jpeg
4104,19415,3463.852,01/01/2022,19:28:12.6,3547.356 ,129.212,74,129.212,913.999,9106.892,0.031,0.031,30.0,30.0,106.482,106.482,32.0,895.438,895.438,0.0,0.0,73.507,73.507,99.881,99.881,106.873,106.873,106.873,106.873,106.873,32.736,192.565,4.365,479.688,479.688,,7540_2022-01-01 13-30-31.mp4.jpeg
4105,19419,3464.562,01/01/2022,19:28:13.3,3548.065 ,127.652,73,127.652,913.999,9106.892,0.032,0.032,30.0,30.0,106.735,106.735,32.0,900.595,900.595,0.0,0.0,74.215,74.215,99.651,99.651,106.626,106.626,106.626,106.626,106.626,32.661,192.123,5.427,482.553,482.553,,7542_2022-01-01 13-30-31.mp4.jpeg
4106,19422,3465.119,01/01/2022,19:28:13.9,3548.623 ,126.537,72,126.537,913.999,9106.892,0.033,0.033,30.0,30.0,107.026,107.026,32.0,905.624,905.624,0.0,0.0,75.031,75.031,99.56,99.56,106.53,106.53,106.53,106.53,106.53,32.633,191.957,6.625,485.347,485.347,,7544_2022-01-01 13-30-31.mp4.jpeg
4107,19426,3465.859,01/01/2022,19:28:14.6,3549.362 ,125.26,71,125.26,913.999,9106.892,0.035,0.035,30.0,30.0,107.411,107.411,32.0,911.276,911.276,0.0,0.0,76.112,76.112,99.583,99.583,106.553,106.553,106.553,106.553,106.553,32.641,192.007,8.278,488.487,488.487,,7546_2022-01-01 13-30-31.mp4.jpeg
4108,19429,3466.385,01/01/2022,19:28:15.2,3549.889 ,124.49,71,124.49,913.999,9106.892,0.036,0.036,30.0,30.0,107.63,107.63,32.0,914.0,914.0,0.0,0.0,76.735,76.735,99.654,99.654,106.63,106.63,106.63,106.63,106.63,32.665,192.148,9.31,490.0,490.0,,7548_2022-01-01 13-30-31.mp4.jpeg
4109,19433,3467.115,01/01/2022,19:28:15.9,3550.618 ,123.609,70,123.609,913.999,9106.892,0.037,0.037,30.0,30.0,107.853,107.853,32.0,916.448,916.448,0.0,0.0,77.368,77.368,99.747,99.747,106.729,106.729,106.729,106.729,106.729,32.695,192.323,10.438,491.36,491.36,,7550_2022-01-01 13-30-31.mp4.jpeg
4110,19437,3467.852,01/01/2022,19:28:16.6,3551.355 ,122.941,70,122.941,913.999,9106.892,0.038,0.038,30.0,30.0,108.022,108.022,32.0,918.519,918.519,0.0,0.0,77.854,77.854,99.795,99.795,106.78,106.78,106.78,106.78,106.78,32.71,192.412,11.373,492.511,492.511,,7552_2022-01-01 13-30-31.mp4.jpeg
4111,19440,3468.393,01/01/2022,19:28:17.2,3551.897 ,122.584,70,122.584,913.999,9106.892,0.039,0.039,30.0,30.0,108.141,108.141,32.0,920.377,920.377,0.0,0.0,78.197,78.197,99.785,99.785,106.77,106.77,106.77,106.77,106.77,32.706,192.39,12.091,493.543,493.543,,7554_2022-01-01 13-30-31.mp4.jpeg
4112,19444,3469.152,01/01/2022,19:28:17.9,3552.655 ,122.258,69,122.258,913.999,9106.892,0.04,0.04,30.0,30.0,108.341,108.341,32.0,924.195,924.195,0.0,0.0,78.78,78.78,99.742,99.742,106.724,106.724,106.724,106.724,106.724,32.692,192.308,13.266,495.664,495.664,,7556_2022-01-01 13-30-31.mp4.jpeg
4113,19448,3469.845,01/01/2022,19:28:18.6,3553.349 ,122.136,69,122.136,913.999,9106.892,0.041,0.041,30.0,30.0,108.535,108.535,32.0,928.121,928.121,0.0,0.0,79.346,79.346,99.745,99.745,106.727,106.727,106.727,106.727,106.727,32.694,192.317,14.4,497.845,497.845,,7558_2022-01-01 13-30-31.mp4.jpeg
4114,19452,3470.577,01/01/2022,19:28:19.3,3554.081 ,122.171,69,122.171,913.999,9106.892,0.042,0.042,30.0,30.0,108.7,108.7,32.0,931.385,931.385,0.0,0.0,79.828,79.828,99.812,99.812,106.799,106.799,106.799,106.799,106.799,32.717,192.453,15.317,499.658,499.658,,7560_2022-01-01 13-30-31.mp4.jpeg
4115,19455,3471.114,01/01/2022,19:28:19.9,3554.617 ,122.291,69,122.291,913.999,9106.892,0.043,0.043,30.0,30.0,108.77,108.77,32.0,932.591,932.591,0.0,0.0,80.031,80.031,99.882,99.882,106.873,106.873,106.873,106.873,106.873,32.739,192.583,15.764,500.328,500.328,,7562_2022-01-01 13-30-31.mp4.jpeg
4116,19459,3471.829,01/01/2022,19:28:20.6,3555.333 ,122.569,69,122.569,913.999,9106.892,0.043,0.043,30.0,30.0,108.834,108.834,32.0,933.756,933.756,0.0,0.0,80.22,80.22,99.901,99.901,106.895,106.895,106.895,106.895,106.895,32.745,192.615,16.254,500.976,500.976,,7564_2022-01-01 13-30-31.mp4.jpeg
4117,19463,3472.559,01/01/2022,19:28:21.3,3556.063 ,122.973,69,122.973,913.999,9106.892,0.044,0.044,30.0,30.0,108.927,108.927,32.0,935.942,935.942,0.0,0.0,80.496,80.496,99.861,99.861,106.852,106.852,106.852,106.852,106.852,32.732,192.539,16.882,502.19,502.19,,7566_2022-01-01 13-30-31.mp4.jpeg
4118,19466,3473.097,01/01/2022,19:28:21.9,3556.601 ,123.331,69,123.331,913.999,9106.892,0.044,0.044,30.0,30.0,109.011,109.011,32.0,938.006,938.006,0.0,0.0,80.744,80.744,99.854,99.854,106.844,106.844,106.844,106.844,106.844,32.73,192.528,17.393,503.336,503.336,,7568_2022-01-01 13-30-31.mp4.jpeg
4119,19470,3473.812,01/01/2022,19:28:22.6,3557.315 ,123.845,70,123.845,913.999,9106.892,0.045,0.045,30.0,30.0,109.082,109.082,32.0,939.605,939.605,0.0,0.0,80.951,80.951,99.941,99.941,106.937,106.937,106.937,106.937,106.937,32.76,192.703,17.744,504.225,504.225,,7570_2022-01-01 13-30-31.mp4.jpeg
4120,19472,3474.153,01/01/2022,19:28:22.9,3557.657 ,124.097,70,124.097,913.999,9106.892,0.045,0.045,30.0,30.0,109.078,109.078,32.0,939.353,939.353,0.0,0.0,80.939,80.939,100.009,100.009,107.01,107.01,107.01,107.01,107.01,32.782,192.833,17.662,504.085,504.085,,7571_2022-01-01 13-30-31.mp4.jpeg
4121,19474,3474.52,01/01/2022,19:28:23.3,3558.024 ,124.35,70,124.35,913.999,9106.892,0.045,0.045,30.0,30.0,109.052,109.052,32.0,938.511,938.511,0.0,0.0,80.86,80.86,100.076,100.076,107.081,107.081,107.081,107.081,107.081,32.803,192.961,17.457,503.617,503.617,,7572_2022-01-01 13-30-31.mp4.jpeg
4122,19476,3474.861,01/01/2022,19:28:23.6,3558.365 ,124.569,70,124.569,913.999,9106.892,0.044,0.044,30.0,30.0,109.016,109.016,32.0,937.479,937.479,0.0,0.0,80.754,80.754,100.132,100.132,107.141,107.141,107.141,107.141,107.141,32.822,193.068,17.201,503.044,503.044,,7573_2022-01-01 13-30-31.mp4.jpeg
4123,19480,3475.578,01/01/2022,19:28:24.3,3559.082 ,124.935,70,124.935,913.999,9106.892,0.044,0.044,30.0,30.0,108.918,108.918,32.0,934.823,934.823,0.0,0.0,80.461,80.461,100.244,100.244,107.261,107.261,107.261,107.261,107.261,32.858,193.284,16.45,501.568,501.568,,7575_2022-01-01 13-30-31.mp4.jpeg
4124,19483,3476.107,01/01/2022,19:28:24.9,3559.610 ,125.093,70,125.093,913.999,9106.892,0.043,0.043,30.0,30.0,108.82,108.82,32.0,932.293,932.293,0.0,0.0,80.17,80.17,100.334,100.334,107.357,107.357,107.357,107.357,107.357,32.888,193.459,15.734,500.163,500.163,,7577_2022-01-01 13-30-31.mp4.jpeg
4125,19487,3476.815,01/01/2022,19:28:25.6,3560.319 ,125.135,71,125.135,913.999,9106.892,0.042,0.042,30.0,30.0,108.638,108.638,32.0,927.764,927.764,0.0,0.0,79.634,79.634,100.492,100.492,107.526,107.526,107.526,107.526,107.526,32.94,193.763,14.468,497.647,497.647,,7579_2022-01-01 13-30-31.mp4.jpeg
4126,19489,3477.153,01/01/2022,19:28:25.9,3560.656 ,125.077,71,125.077,913.999,9106.892,0.041,0.041,30.0,30.0,108.532,108.532,32.0,925.221,925.221,0.0,0.0,79.324,79.324,100.556,100.556,107.595,107.595,107.595,107.595,107.595,32.96,193.885,13.81,496.234,496.234,,7580_2022-01-01 13-30-31.mp4.jpeg
4127,19491,3477.493,01/01/2022,19:28:26.3,3560.997 ,124.972,71,124.972,913.999,9106.892,0.04,0.04,30.0,30.0,108.422,108.422,32.0,922.678,922.678,0.0,0.0,79.002,79.002,100.6,100.6,107.642,107.642,107.642,107.642,107.642,32.975,193.969,13.15,494.821,494.821,,7581_2022-01-01 13-30-31.mp4.jpeg
4128,19493,3477.876,01/01/2022,19:28:26.6,3561.380 ,124.795,71,124.795,913.999,9106.892,0.039,0.039,30.0,30.0,108.297,108.297,32.0,919.93,919.93,0.0,0.0,78.638,78.638,100.629,100.629,107.673,107.673,107.673,107.673,107.673,32.984,194.022,12.438,493.294,493.294,,7582_2022-01-01 13-30-31.mp4.jpeg
4129,19498,3478.793,01/01/2022,19:28:27.6,3562.297 ,124.128,70,124.128,913.999,9106.892,0.038,0.038,30.0,30.0,108.015,108.015,32.0,914.263,914.263,0.0,0.0,77.824,77.824,100.625,100.625,107.669,107.669,107.669,107.669,107.669,32.982,194.012,10.907,490.146,490.146,,7585_2022-01-01 13-30-31.mp4.jpeg
4130,19500,3479.16,01/01/2022,19:28:27.9,3562.664 ,123.776,70,123.776,913.999,9106.892,0.037,0.037,30.0,30.0,107.912,107.912,32.0,912.366,912.366,0.0,0.0,77.527,77.527,100.607,100.607,107.65,107.65,107.65,107.65,107.65,32.976,193.978,10.356,489.092,489.092,,7586_2022-01-01 13-30-31.mp4.jpeg
4131,19502,3479.527,01/01/2022,19:28:28.3,3563.031 ,123.376,70,123.376,913.999,9106.892,0.037,0.037,30.0,30.0,107.81,107.81,32.0,910.545,910.545,0.0,0.0,77.235,77.235,100.598,100.598,107.64,107.64,107.64,107.64,107.64,32.973,193.961,9.82,488.081,488.081,,7587_2022-01-01 13-30-31.mp4.jpeg
4132,19509,3480.816,01/01/2022,19:28:29.6,3564.320 ,121.614,69,121.614,913.999,9106.892,0.035,0.035,30.0,30.0,107.455,107.455,32.0,904.629,904.629,0.0,0.0,76.223,76.223,100.553,100.553,107.592,107.592,107.592,107.592,107.592,32.958,193.871,8.107,484.794,484.794,,7591_2022-01-01 13-30-31.mp4.jpeg
4133,19511,3481.167,01/01/2022,19:28:29.9,3564.671 ,121.044,69,121.044,913.999,9106.892,0.034,0.034,30.0,30.0,107.369,107.369,32.0,903.384,903.384,0.0,0.0,75.979,75.979,100.525,100.525,107.562,107.562,107.562,107.562,107.562,32.949,193.817,7.721,484.102,484.102,,7592_2022-01-01 13-30-31.mp4.jpeg
4134,19513,3481.556,01/01/2022,19:28:30.3,3565.060 ,120.383,69,120.383,913.999,9106.892,0.034,0.034,30.0,30.0,107.282,107.282,32.0,902.205,902.205,0.0,0.0,75.735,75.735,100.493,100.493,107.527,107.527,107.527,107.527,107.527,32.938,193.755,7.339,483.447,483.447,,7593_2022-01-01 13-30-31.mp4.jpeg
4135,19516,3482.109,01/01/2022,19:28:30.9,3565.613 ,119.358,68,119.358,913.999,9106.892,0.033,0.033,30.0,30.0,107.17,107.17,32.0,900.803,900.803,0.0,0.0,75.419,75.419,100.439,100.439,107.47,107.47,107.47,107.47,107.47,32.921,193.651,6.859,482.668,482.668,,7595_2022-01-01 13-30-31.mp4.jpeg
4136,19520,3482.828,01/01/2022,19:28:31.6,3566.332 ,117.917,67,117.917,913.999,9106.892,0.033,0.033,30.0,30.0,107.035,107.035,32.0,899.16,899.16,0.0,0.0,75.04,75.04,100.403,100.403,107.431,107.431,107.431,107.431,107.431,32.909,193.583,6.25,481.756,481.756,,7597_2022-01-01 13-30-31.mp4.jpeg
4137,19522,3483.184,01/01/2022,19:28:31.9,3566.687 ,117.155,67,117.155,913.999,9106.892,0.033,0.033,30.0,30.0,106.968,106.968,32.0,898.338,898.338,0.0,0.0,74.853,74.853,100.387,100.387,107.414,107.414,107.414,107.414,107.414,32.904,193.552,5.982,481.299,481.299,,7598_2022-01-01 13-30-31.mp4.jpeg
4138,19524,3483.554,01/01/2022,19:28:32.3,3567.058 ,116.329,67,116.329,913.999,9106.892,0.032,0.032,30.0,30.0,106.905,106.905,32.0,897.622,897.622,0.0,0.0,74.676,74.676,100.361,100.361,107.386,107.386,107.386,107.386,107.386,32.895,193.499,5.738,480.901,480.901,,7599_2022-01-01 13-30-31.mp4.jpeg
4139,19527,3484.107,01/01/2022,19:28:32.9,3567.610 ,115.006,66,115.006,913.999,9106.892,0.032,0.032,30.0,30.0,106.827,106.827,32.0,896.928,896.928,0.0,0.0,74.458,74.458,100.303,100.303,107.324,107.324,107.324,107.324,107.324,32.876,193.387,5.458,480.515,480.515,,7601_2022-01-01 13-30-31.mp4.jpeg
4140,19531,3484.799,01/01/2022,19:28:33.6,3568.303 ,113.303,65,113.303,913.999,9106.892,0.032,0.032,30.0,30.0,106.765,106.765,32.0,896.707,896.707,0.0,0.0,74.288,74.288,100.213,100.213,107.228,107.228,107.228,107.228,107.228,32.846,193.212,5.263,480.393,480.393,,7603_2022-01-01 13-30-31.mp4.jpeg
4141,19533,3485.16,01/01/2022,19:28:33.9,3568.664 ,112.375,64,112.375,913.999,9106.892,0.032,0.032,30.0,30.0,106.749,106.749,32.0,896.843,896.843,0.0,0.0,74.244,74.244,100.158,100.158,107.169,107.169,107.169,107.169,107.169,32.828,193.106,5.237,480.469,480.469,,7604_2022-01-01 13-30-31.mp4.jpeg
4142,19535,3485.521,01/01/2022,19:28:34.3,3569.025 ,111.453,64,111.453,913.999,9106.892,0.032,0.032,30.0,30.0,106.745,106.745,32.0,897.151,897.151,0.0,0.0,74.234,74.234,100.103,100.103,107.11,107.11,107.11,107.11,107.11,32.81,193.001,5.234,480.64,480.64,,7605_2022-01-01 13-30-31.mp4.jpeg
4143,19542,3486.786,01/01/2022,19:28:35.6,3570.290 ,108.201,62,108.201,913.999,9106.892,0.032,0.032,30.0,30.0,106.785,106.785,32.0,898.588,898.588,0.0,0.0,74.347,74.347,99.95,99.95,106.946,106.946,106.946,106.946,106.946,32.759,192.702,5.505,481.438,481.438,,7609_2022-01-01 13-30-31.mp4.jpeg
4144,19544,3487.136,01/01/2022,19:28:35.9,3570.640 ,107.336,62,107.336,913.999,9106.892,0.032,0.032,30.0,30.0,106.832,106.832,32.0,899.617,899.617,0.0,0.0,74.478,74.478,99.884,99.884,106.875,106.875,106.875,106.875,106.875,32.738,192.575,5.753,482.009,482.009,,7610_2022-01-01 13-30-31.mp4.jpeg
4145,19546,3487.505,01/01/2022,19:28:36.3,3571.009 ,106.45,61,106.45,913.999,9106.892,0.033,0.033,30.0,30.0,106.912,106.912,32.0,901.26,901.26,0.0,0.0,74.705,74.705,99.81,99.81,106.797,106.797,106.797,106.797,106.797,32.714,192.434,6.134,482.922,482.922,,7611_2022-01-01 13-30-31.mp4.jpeg
4146,19548,3487.855,01/01/2022,19:28:36.6,3571.359 ,105.659,61,105.659,913.999,9106.892,0.033,0.033,30.0,30.0,107.017,107.017,32.0,903.259,903.259,0.0,0.0,74.997,74.997,99.741,99.741,106.723,106.723,106.723,106.723,106.723,32.691,192.302,6.622,484.033,484.033,,7612_2022-01-01 13-30-31.mp4.jpeg
4147,19552,3488.568,01/01/2022,19:28:37.3,3572.071 ,104.164,60,104.164,913.999,9106.892,0.034,0.034,30.0,30.0,107.306,107.306,32.0,908.457,908.457,0.0,0.0,75.816,75.816,99.625,99.625,106.599,106.599,106.599,106.599,106.599,32.653,192.079,7.976,486.921,486.921,,7614_2022-01-01 13-30-31.mp4.jpeg
4148,19555,3489.098,01/01/2022,19:28:37.9,3572.602 ,103.237,59,103.237,913.999,9106.892,0.036,0.036,30.0,30.0,107.565,107.565,32.0,912.882,912.882,0.0,0.0,76.55,76.55,99.571,99.571,106.541,106.541,106.541,106.541,106.541,32.636,191.979,9.178,489.379,489.379,,7616_2022-01-01 13-30-31.mp4.jpeg
4149,19559,3489.843,01/01/2022,19:28:38.6,3573.347 ,102.148,58,102.148,913.999,9106.892,0.038,0.038,30.0,30.0,107.907,107.907,32.0,918.303,918.303,0.0,0.0,77.527,77.527,99.626,99.626,106.6,106.6,106.6,106.6,106.6,32.656,192.092,10.827,492.391,492.391,,7618_2022-01-01 13-30-31.mp4.jpeg
4150,19563,3490.564,01/01/2022,19:28:39.3,3574.068 ,101.343,58,101.343,913.999,9106.892,0.039,0.039,30.0,30.0,108.145,108.145,32.0,921.678,921.678,0.0,0.0,78.211,78.211,99.717,99.717,106.697,106.697,106.697,106.697,106.697,32.685,192.266,12.121,494.266,494.266,,7620_2022-01-01 13-30-31.mp4.jpeg
4151,19570,3491.788,01/01/2022,19:28:40.6,3575.292 ,100.544,57,100.544,913.999,9106.892,0.041,0.041,30.0,30.0,108.495,108.495,32.0,927.757,927.757,0.0,0.0,79.227,79.227,99.708,99.708,106.687,106.687,106.687,106.687,106.687,32.681,192.242,14.261,497.643,497.643,,7624_2022-01-01 13-30-31.mp4.jpeg
4152,19574,3492.493,01/01/2022,19:28:41.3,3575.996 ,100.419,57,100.419,913.999,9106.892,0.043,0.043,30.0,30.0,108.72,108.72,32.0,932.482,932.482,0.0,0.0,79.889,79.889,99.698,99.698,106.676,106.676,106.676,106.676,106.676,32.678,192.225,15.64,500.268,500.268,,7626_2022-01-01 13-30-31.mp4.jpeg
4153,19576,3492.848,01/01/2022,19:28:41.6,3576.351 ,100.447,57,100.447,913.999,9106.892,0.043,0.043,30.0,30.0,108.827,108.827,32.0,934.795,934.795,0.0,0.0,80.204,80.204,99.711,99.711,106.691,106.691,106.691,106.691,106.691,32.683,192.255,16.293,501.553,501.553,,7627_2022-01-01 13-30-31.mp4.jpeg
4154,19583,3494.103,01/01/2022,19:28:42.9,3577.607 ,101.018,57,101.018,913.999,9106.892,0.045,0.045,30.0,30.0,109.079,109.079,32.0,940.131,940.131,0.0,0.0,80.945,80.945,99.838,99.838,106.827,106.827,106.827,106.827,106.827,32.724,192.497,17.981,504.517,504.517,,7631_2022-01-01 13-30-31.mp4.jpeg
4155,19587,3494.836,01/01/2022,19:28:43.6,3578.340 ,101.663,57,101.663,913.999,9106.892,0.046,0.046,30.0,30.0,109.199,109.199,32.0,943.007,943.007,0.0,0.0,81.303,81.303,99.821,99.821,106.809,106.809,106.809,106.809,106.809,32.718,192.46,18.894,506.115,506.115,,7633_2022-01-01 13-30-31.mp4.jpeg
4156,19590,3495.401,01/01/2022,19:28:44.2,3578.905 ,102.299,57,102.299,913.999,9106.892,0.047,0.047,30.0,30.0,109.311,109.311,32.0,945.906,945.906,0.0,0.0,81.636,81.636,99.796,99.796,106.782,106.782,106.782,106.782,106.782,32.71,192.414,19.694,507.725,507.725,,7635_2022-01-01 13-30-31.mp4.jpeg
4157,19594,3496.126,01/01/2022,19:28:44.9,3579.629 ,103.284,58,103.284,913.999,9106.892,0.048,0.048,30.0,30.0,109.457,109.457,32.0,949.8,949.8,0.0,0.0,82.072,82.072,99.808,99.808,106.795,106.795,106.795,106.795,106.795,32.715,192.44,20.733,509.889,509.889,,7637_2022-01-01 13-30-31.mp4.jpeg
4158,19596,3496.507,01/01/2022,19:28:45.3,3580.011 ,103.874,58,103.874,913.999,9106.892,0.048,0.048,30.0,30.0,109.52,109.52,32.0,951.496,951.496,0.0,0.0,82.261,82.261,99.834,99.834,106.823,106.823,106.823,106.823,106.823,32.724,192.491,21.18,510.831,510.831,,7638_2022-01-01 13-30-31.mp4.jpeg
4159,19598,3496.867,01/01/2022,19:28:45.6,3580.371 ,104.465,58,104.465,913.999,9106.892,0.049,0.049,30.0,30.0,109.563,109.563,32.0,952.659,952.659,0.0,0.0,82.39,82.39,99.88,99.88,106.872,106.872,106.872,106.872,106.872,32.739,192.583,21.449,511.477,511.477,,7639_2022-01-01 13-30-31.mp4.jpeg
4160,19601,3497.424,01/01/2022,19:28:46.2,3580.927 ,105.443,59,105.443,913.999,9106.892,0.049,0.049,30.0,30.0,109.598,109.598,32.0,953.57,953.57,0.0,0.0,82.495,82.495,99.935,99.935,106.93,106.93,106.93,106.93,106.93,32.756,192.684,21.746,511.983,511.983,,7641_2022-01-01 13-30-31.mp4.jpeg
4161,19603,3497.789,01/01/2022,19:28:46.6,3581.292 ,106.142,59,106.142,913.999,9106.892,0.049,0.049,30.0,30.0,109.617,109.617,32.0,954.062,954.062,0.0,0.0,82.551,82.551,99.936,99.936,106.932,106.932,106.932,106.932,106.932,32.756,192.684,21.94,512.257,512.257,,7642_2022-01-01 13-30-31.mp4.jpeg
4162,19605,3498.168,01/01/2022,19:28:46.9,3581.671 ,106.895,59,106.895,913.999,9106.892,0.049,0.049,30.0,30.0,109.644,109.644,32.0,954.843,954.843,0.0,0.0,82.634,82.634,99.919,99.919,106.913,106.913,106.913,106.913,106.913,32.75,192.647,22.189,512.69,512.69,,7643_2022-01-01 13-30-31.mp4.jpeg
4163,19607,3498.51,01/01/2022,19:28:47.3,3582.013 ,107.606,60,107.606,913.999,9106.892,0.05,0.05,30.0,30.0,109.678,109.678,32.0,955.853,955.853,0.0,0.0,82.738,82.738,99.895,99.895,106.887,106.887,106.887,106.887,106.887,32.743,192.603,22.464,513.252,513.252,,7644_2022-01-01 13-30-31.mp4.jpeg
4164,19609,3498.873,01/01/2022,19:28:47.6,3582.377 ,108.39,60,108.39,913.999,9106.892,0.05,0.05,30.0,30.0,109.723,109.723,32.0,957.178,957.178,0.0,0.0,82.873,82.873,99.876,99.876,106.868,106.868,106.868,106.868,106.868,32.737,192.568,22.803,513.988,513.988,,7645_2022-01-01 13-30-31.mp4.jpeg
4165,19614,3499.797,01/01/2022,19:28:48.6,3583.300 ,110.488,61,110.488,913.999,9106.892,0.051,0.051,30.0,30.0,109.829,109.829,32.0,960.369,960.369,0.0,0.0,83.193,83.193,99.9,99.9,106.893,106.893,106.893,106.893,106.893,32.745,192.616,23.636,515.761,515.761,,7648_2022-01-01 13-30-31.mp4.jpeg
4166,19616,3500.181,01/01/2022,19:28:48.9,3583.684 ,111.402,62,111.402,913.999,9106.892,0.051,0.051,30.0,30.0,109.852,109.852,32.0,961.073,961.073,0.0,0.0,83.263,83.263,99.945,99.945,106.941,106.941,106.941,106.941,106.941,32.76,192.707,23.722,516.152,516.152,,7625_2022-01-01 13-30-31.mp4.jpeg
4167,19616,3500.181,01/01/2022,19:28:48.9,3583.684 ,111.402,62,111.402,913.999,9106.892,0.051,0.051,30.0,30.0,109.852,109.852,32.0,961.073,961.073,0.0,0.0,83.263,83.263,99.945,99.945,106.941,106.941,106.941,106.941,106.941,32.76,192.707,23.722,516.152,516.152,,7649_2022-01-01 13-30-31.mp4.jpeg
